time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1999-01-18,-2.3,-14.5,-7.9,0.00,0.00,0.00,7.52,0.54
1999-01-19,-1.2,-19.8,-9.1,0.00,0.00,0.00,8.16,0.61
1999-01-20,-1.4,-10.4,-6.6,0.00,0.00,0.00,8.38,0.68
1999-01-21,-2.8,-11.6,-8.0,0.00,0.00,0.00,8.67,0.72
1999-01-22,-2.9,-12.4,-8.5,0.00,0.00,0.00,8.78,0.83
1999-01-23,-2.3,-13.0,-8.4,0.00,0.00,0.00,8.77,0.82
1999-01-24,-1.8,-13.0,-8.2,0.00,0.00,0.00,8.86,0.85
1999-01-25,1.3,-10.0,-5.8,0.00,0.00,0.00,8.38,0.80
1999-01-26,0.3,-8.5,-4.8,0.30,0.00,0.21,8.28,0.77
1999-01-27,-5.6,-11.5,-7.8,3.10,0.00,2.38,7.87,0.57
1999-01-28,-6.7,-11.6,-9.0,14.40,0.00,10.43,4.67,0.38
1999-01-29,-9.2,-15.4,-11.3,4.00,0.00,2.94,9.19,0.52
1999-01-30,-16.2,-21.0,-18.9,0.00,0.00,0.00,9.14,0.33
1999-01-31,-13.9,-23.8,-18.4,0.00,0.00,0.00,9.95,0.46
1999-02-01,-9.7,-19.4,-14.7,0.00,0.00,0.00,9.25,0.69
1999-02-02,-2.8,-20.1,-9.6,0.00,0.00,0.00,9.21,0.70
1999-02-03,-0.7,-15.5,-7.1,0.00,0.00,0.00,9.50,0.78
1999-02-04,1.8,-5.5,-2.6,0.00,0.00,0.00,9.32,0.87
1999-02-05,-1.7,-6.1,-3.9,0.40,0.00,0.56,8.99,0.81
1999-02-06,-7.1,-10.9,-8.7,8.40,0.00,5.88,8.67,0.62
1999-02-07,-6.2,-16.8,-10.5,1.70,0.00,1.26,8.87,0.62
1999-02-08,-11.1,-16.1,-14.1,0.00,0.00,0.07,10.20,0.55
1999-02-09,-8.1,-15.8,-11.3,10.20,0.00,7.21,4.16,0.34
1999-02-10,-9.9,-15.5,-12.4,1.70,0.00,1.61,7.07,0.43
1999-02-11,-13.5,-19.2,-16.6,0.00,0.00,0.00,11.41,0.53
1999-02-12,-14.5,-22.6,-18.6,0.00,0.00,0.00,12.20,0.50
1999-02-13,-11.6,-24.0,-18.0,0.00,0.00,0.00,11.45,0.57
1999-02-14,-7.4,-14.7,-12.0,0.00,0.00,0.00,11.71,0.74
1999-02-15,-6.2,-21.6,-13.8,0.00,0.00,0.00,13.06,0.84
1999-02-16,-3.1,-16.1,-10.4,0.00,0.00,0.07,10.50,0.94
1999-02-17,-7.1,-17.7,-11.1,3.30,0.00,2.38,10.39,0.70
1999-02-18,-5.6,-13.1,-9.4,6.30,0.00,4.69,9.59,0.70
1999-02-19,-0.1,-8.7,-4.8,0.10,0.00,0.49,10.99,1.02
1999-02-20,3.3,-3.9,-0.9,1.90,0.50,1.19,9.97,1.07
1999-02-21,1.6,-6.6,-1.2,1.70,0.20,1.05,11.10,1.11
1999-02-22,-1.8,-11.6,-5.9,8.50,0.10,6.23,10.49,0.80
1999-02-23,-9.6,-13.8,-11.6,5.60,0.00,3.92,11.74,0.72
1999-02-24,-7.2,-16.6,-11.1,1.50,0.00,1.33,11.91,0.81
1999-02-25,-3.2,-10.2,-7.4,0.00,0.00,0.28,14.14,1.16
1999-02-26,3.6,-10.8,-4.5,0.00,0.00,0.00,14.79,1.59
1999-02-27,2.5,-5.0,-1.9,0.00,0.00,0.00,15.04,1.54
1999-02-28,2.9,-9.4,-3.7,0.00,0.00,0.00,14.39,1.49
1999-03-01,2.4,-9.8,-4.3,0.00,0.00,0.00,15.50,1.55
1999-03-02,4.5,-7.1,-1.3,0.00,0.00,0.00,13.27,1.45
1999-03-03,0.3,-5.2,-2.3,3.80,0.00,3.01,7.79,0.79
1999-03-04,-0.6,-4.4,-2.7,49.00,0.00,34.30,3.56,0.43
1999-03-05,-2.2,-6.3,-4.3,8.60,0.10,6.16,12.65,1.16
1999-03-06,-4.1,-10.5,-6.9,1.90,0.00,1.40,10.99,1.00
1999-03-07,-6.9,-11.0,-8.6,0.50,0.00,1.05,10.27,0.79
1999-03-08,-5.5,-18.6,-11.2,0.80,0.00,0.56,15.95,1.22
1999-03-09,-2.1,-8.6,-5.4,1.30,0.00,1.47,9.10,0.86
1999-03-10,0.6,-7.8,-3.1,0.00,0.00,0.14,11.67,1.19
1999-03-11,6.5,-8.0,-0.5,0.00,0.00,0.00,17.12,2.01
1999-03-12,7.3,-6.6,0.5,0.00,0.00,0.00,18.40,2.23
1999-03-13,6.4,-3.3,1.2,0.00,0.00,0.00,18.23,2.17
1999-03-14,5.9,-4.7,0.4,0.00,0.00,0.00,17.17,2.06
1999-03-15,6.1,-6.3,-0.2,0.00,0.00,0.00,18.86,2.22
1999-03-16,3.0,-9.7,-2.2,0.00,0.00,0.00,19.35,2.00
1999-03-17,0.2,-6.8,-2.9,0.00,0.00,0.00,15.03,1.50
1999-03-18,-1.2,-10.8,-5.2,0.00,0.00,0.00,13.50,1.30
1999-03-19,-1.4,-12.6,-6.7,0.00,0.00,0.00,18.28,1.55
1999-03-20,-2.7,-11.2,-7.0,0.00,0.00,0.00,19.00,1.54
1999-03-21,-0.6,-12.8,-5.8,0.00,0.00,0.07,17.67,1.66
1999-03-22,-0.6,-6.1,-3.9,5.30,0.10,3.92,11.95,1.24
1999-03-23,-0.2,-9.4,-4.6,0.00,0.00,0.07,17.80,1.64
1999-03-24,3.7,-7.6,-1.6,0.00,0.00,0.00,20.88,2.24
1999-03-25,2.2,-5.6,-2.0,0.00,0.00,0.07,17.49,1.77
1999-03-26,1.5,-3.3,-1.1,6.10,0.00,4.55,11.02,1.18
1999-03-27,1.4,-2.3,-0.9,16.50,0.40,11.27,9.70,1.11
1999-03-28,1.7,-4.4,-1.7,3.30,0.10,2.24,16.72,1.82
1999-03-29,4.9,-4.6,-0.3,0.00,0.00,0.00,21.33,2.41
1999-03-30,5.0,-4.4,0.2,0.00,0.00,0.00,21.32,2.45
1999-03-31,5.7,-5.2,0.5,0.00,0.00,0.00,19.24,2.29
1999-04-01,5.1,-3.6,0.6,0.00,0.00,0.00,20.67,2.42
1999-04-02,6.3,-5.3,0.8,0.00,0.00,0.00,21.93,2.62
1999-04-03,6.3,-2.7,1.2,0.00,0.00,0.00,22.49,2.60
1999-04-04,5.8,-2.4,1.6,0.20,0.20,0.00,20.14,2.42
1999-04-05,5.9,-1.9,2.0,0.00,0.00,0.00,21.02,2.48
1999-04-06,7.3,-2.8,2.4,0.00,0.00,0.00,20.25,2.55
1999-04-07,4.0,-1.1,1.3,17.70,4.40,9.31,9.09,1.14
1999-04-08,1.8,-2.4,-0.5,4.00,0.00,2.87,13.55,1.51
1999-04-09,4.7,-4.2,-0.0,0.00,0.00,0.00,24.06,2.69
1999-04-10,5.7,-4.4,1.0,0.00,0.00,0.00,22.88,2.78
1999-04-11,4.6,-2.5,0.6,0.00,0.00,0.00,19.42,2.27
1999-04-12,2.5,-4.3,-0.5,6.30,0.80,3.92,12.69,1.42
1999-04-13,0.7,-4.0,-1.4,4.40,0.00,3.15,18.95,1.89
1999-04-14,1.0,-6.5,-2.8,1.20,0.00,0.91,23.18,2.28
1999-04-15,0.5,-2.9,-1.1,30.00,0.10,20.93,6.34,0.73
1999-04-16,1.2,-2.9,-0.7,44.90,0.70,30.94,6.30,0.79
1999-04-17,0.5,-4.6,-2.6,3.40,0.00,2.38,21.48,2.20
1999-04-18,-0.3,-7.8,-4.1,0.00,0.00,0.00,25.13,2.36
1999-04-19,-1.3,-11.6,-5.3,0.50,0.00,0.42,23.86,2.22
1999-04-20,0.8,-10.6,-4.4,0.00,0.00,0.00,23.37,2.34
1999-04-21,2.0,-3.7,-1.0,7.20,0.40,5.04,11.03,1.28
1999-04-22,4.7,-3.1,0.7,0.10,0.00,0.07,20.71,2.43
1999-04-23,4.4,-3.7,0.9,0.00,0.00,0.00,21.47,2.55
1999-04-24,6.3,-2.5,2.0,0.00,0.00,0.00,19.40,2.52
1999-04-25,5.7,-0.8,2.4,0.10,0.10,0.00,24.15,2.96
1999-04-26,5.0,-1.6,1.8,0.30,0.30,0.00,20.10,2.44
1999-04-27,4.5,-0.0,2.4,1.10,1.10,0.00,15.68,1.92
1999-04-28,6.7,-2.2,2.8,0.00,0.00,0.00,20.83,2.66
1999-04-29,8.1,-0.8,3.9,2.60,2.60,0.00,23.19,3.06
1999-04-30,6.8,1.0,3.9,0.60,0.60,0.00,18.08,2.38
1999-05-01,8.1,-2.3,3.6,0.90,0.90,0.00,21.07,2.80
1999-05-02,9.4,-2.1,4.3,0.00,0.00,0.00,23.86,3.28
1999-05-03,10.4,0.4,5.9,0.00,0.00,0.00,24.43,3.41
1999-05-04,7.0,1.8,4.6,10.10,10.00,0.07,11.01,1.52
1999-05-05,9.8,0.5,5.5,0.10,0.10,0.00,16.59,2.38
1999-05-06,7.3,0.9,4.4,2.40,2.40,0.00,9.13,1.34
1999-05-07,8.3,1.7,5.2,0.30,0.30,0.00,17.44,2.38
1999-05-08,6.5,3.2,4.8,5.30,5.00,0.21,6.24,0.98
1999-05-09,10.6,2.2,6.2,8.70,8.10,0.42,23.30,3.28
1999-05-10,10.3,3.1,6.5,0.00,0.00,0.00,17.41,2.44
1999-05-11,10.7,2.9,7.2,0.90,0.90,0.00,19.07,2.74
1999-05-12,11.9,4.5,8.1,2.80,2.80,0.00,19.13,2.85
1999-05-13,12.6,3.6,8.1,0.20,0.20,0.00,23.76,3.50
1999-05-14,9.5,5.6,7.6,8.10,8.10,0.00,11.56,1.76
1999-05-15,8.5,2.0,5.4,0.50,0.50,0.00,16.88,2.36
1999-05-16,8.9,0.1,4.6,0.70,0.70,0.00,20.23,2.80
1999-05-17,6.4,3.0,4.5,7.30,7.30,0.00,7.98,1.15
1999-05-18,9.3,3.8,6.6,0.90,0.90,0.00,15.89,2.26
1999-05-19,6.3,4.2,5.4,17.90,17.70,0.14,6.85,1.00
1999-05-20,5.9,2.2,4.2,13.50,12.60,0.63,13.54,1.84
1999-05-21,4.0,1.3,2.6,12.30,10.80,1.05,10.31,1.31
1999-05-22,6.6,1.5,4.2,5.70,4.70,0.70,17.76,2.25
1999-05-23,11.6,2.3,6.9,0.00,0.00,0.00,23.23,3.38
1999-05-24,12.6,2.8,7.6,2.30,2.30,0.00,15.67,2.48
1999-05-25,11.7,2.8,7.5,4.90,4.90,0.00,17.02,2.69
1999-05-26,13.4,0.6,7.8,0.30,0.30,0.00,22.81,3.52
1999-05-27,12.6,3.2,8.8,0.00,0.00,0.00,23.99,3.53
1999-05-28,14.0,1.1,8.7,4.00,4.00,0.00,20.91,3.28
1999-05-29,14.9,2.7,9.7,0.20,0.20,0.00,23.49,3.72
1999-05-30,15.7,3.6,10.7,0.30,0.30,0.00,23.76,3.77
1999-05-31,16.6,4.6,11.6,2.70,2.70,0.00,21.59,3.57
1999-06-01,17.4,3.3,12.3,1.30,1.30,0.00,24.42,4.15
1999-06-02,15.9,10.1,12.8,9.20,9.20,0.00,22.59,3.64
1999-06-03,16.2,4.8,10.8,4.40,4.40,0.00,24.53,3.92
1999-06-04,11.3,3.9,7.9,18.40,17.70,0.49,20.92,2.95
1999-06-05,12.6,3.7,8.3,0.00,0.00,0.00,18.90,2.87
1999-06-06,13.3,5.4,8.8,4.10,4.10,0.00,19.19,2.91
1999-06-07,13.2,5.7,9.1,8.30,8.30,0.00,18.09,2.80
1999-06-08,9.8,4.5,7.7,10.40,10.40,0.00,17.41,2.47
1999-06-09,13.9,-2.1,7.5,0.00,0.00,0.00,23.12,3.54
1999-06-10,12.3,4.6,8.9,6.90,6.90,0.00,15.12,2.36
1999-06-11,11.9,5.9,8.5,11.80,11.80,0.00,15.09,2.37
1999-06-12,12.6,4.6,8.7,4.40,4.40,0.00,19.79,3.02
1999-06-13,12.7,4.1,8.7,5.70,5.70,0.00,19.68,3.07
1999-06-14,12.7,4.7,8.2,6.50,6.50,0.00,15.78,2.45
1999-06-15,13.8,2.3,8.3,4.30,4.30,0.00,18.59,2.98
1999-06-16,12.4,6.6,9.3,8.80,8.80,0.00,14.49,2.33
1999-06-17,15.0,4.6,9.7,0.80,0.80,0.00,23.52,3.79
1999-06-18,14.1,5.1,9.8,0.00,0.00,0.00,22.60,3.56
1999-06-19,9.8,4.1,7.0,0.30,0.30,0.00,18.88,2.79
1999-06-20,14.4,1.1,8.4,0.00,0.00,0.00,23.35,3.67
1999-06-21,8.4,2.4,6.1,8.10,7.90,0.14,14.85,2.06
1999-06-22,8.3,0.2,4.2,0.00,0.00,0.00,27.43,3.46
1999-06-23,14.0,-1.4,7.1,0.00,0.00,0.00,27.77,4.18
1999-06-24,14.5,3.4,9.8,0.50,0.50,0.00,24.09,3.83
1999-06-25,15.4,4.6,10.5,2.00,2.00,0.00,20.86,3.45
1999-06-26,15.0,6.1,10.8,2.10,2.10,0.00,20.25,3.33
1999-06-27,13.1,7.5,9.8,11.40,11.40,0.00,14.25,2.28
1999-06-28,14.7,6.3,10.3,4.60,4.60,0.00,17.72,2.90
1999-06-29,15.9,7.7,11.6,0.80,0.80,0.00,17.68,2.98
1999-06-30,15.5,6.5,11.1,4.50,4.50,0.00,20.00,3.29
1999-07-01,17.5,5.4,12.1,0.00,0.00,0.00,25.08,4.22
1999-07-02,18.9,7.1,13.8,0.30,0.30,0.00,23.30,4.11
1999-07-03,20.4,8.4,14.7,0.30,0.30,0.00,24.47,4.29
1999-07-04,19.5,7.8,14.4,2.70,2.70,0.00,23.57,4.14
1999-07-05,18.9,10.4,14.8,1.00,1.00,0.00,23.73,4.22
1999-07-06,16.2,8.9,11.9,11.40,11.40,0.00,18.54,3.00
1999-07-07,13.8,6.7,9.9,0.60,0.60,0.00,24.49,3.75
1999-07-08,14.1,6.2,9.9,0.40,0.40,0.00,23.57,3.66
1999-07-09,14.2,5.9,10.2,1.50,1.50,0.00,19.67,3.20
1999-07-10,15.1,7.3,10.8,14.80,14.80,0.00,14.08,2.39
1999-07-11,14.0,6.1,10.2,7.00,7.00,0.00,14.56,2.35
1999-07-12,13.8,8.6,10.9,12.20,12.20,0.00,11.70,2.00
1999-07-13,16.0,6.5,11.6,2.70,2.70,0.00,19.01,3.11
1999-07-14,15.5,6.9,11.6,1.40,1.40,0.00,21.92,3.59
1999-07-15,15.5,6.1,11.5,0.00,0.00,0.00,22.81,3.76
1999-07-16,15.9,5.1,11.3,0.40,0.40,0.00,20.40,3.41
1999-07-17,18.1,6.2,12.7,0.10,0.10,0.00,22.46,3.85
1999-07-18,18.3,8.8,13.6,0.30,0.30,0.00,20.60,3.65
1999-07-19,17.2,8.0,13.0,0.10,0.10,0.00,19.89,3.45
1999-07-20,17.5,7.2,13.0,0.00,0.00,0.00,22.51,3.82
1999-07-21,18.6,8.3,14.5,0.00,0.00,0.00,20.49,3.63
1999-07-22,14.6,6.6,11.8,12.70,12.70,0.00,12.94,2.18
1999-07-23,9.8,2.8,6.7,0.00,0.00,0.00,19.60,2.75
1999-07-24,16.6,4.8,10.5,0.00,0.00,0.00,26.00,4.14
1999-07-25,18.3,3.6,12.1,0.00,0.00,0.00,23.87,4.04
1999-07-26,20.1,7.0,14.4,0.50,0.50,0.00,22.44,4.01
1999-07-27,19.4,10.3,14.8,1.90,1.90,0.00,20.98,3.71
1999-07-28,15.3,10.2,12.4,9.60,9.60,0.00,10.34,1.89
1999-07-29,15.1,6.1,11.3,6.80,6.80,0.00,14.44,2.40
1999-07-30,16.4,8.1,12.1,5.10,5.10,0.00,18.22,3.13
1999-07-31,14.9,7.2,11.1,10.10,10.10,0.00,17.20,2.81
1999-08-01,15.1,7.7,10.8,6.70,6.70,0.00,16.63,2.66
1999-08-02,16.0,3.3,10.7,2.70,2.70,0.00,21.39,3.54
1999-08-03,14.9,7.2,11.6,0.90,0.90,0.00,14.48,2.42
1999-08-04,17.0,5.0,11.7,5.20,5.20,0.00,18.24,3.08
1999-08-05,18.2,10.1,13.9,1.10,1.10,0.00,16.81,3.00
1999-08-06,18.6,11.0,14.6,1.10,1.10,0.00,18.03,3.20
1999-08-07,17.7,10.4,13.7,1.80,1.80,0.00,16.03,2.76
1999-08-08,17.5,9.9,13.5,5.60,5.60,0.00,14.16,2.47
1999-08-09,19.5,11.9,14.9,1.00,1.00,0.00,22.07,3.84
1999-08-10,15.4,10.4,12.9,14.00,14.00,0.00,12.07,2.04
1999-08-11,15.6,7.7,11.5,1.80,1.80,0.00,20.26,3.29
1999-08-12,13.1,5.8,9.2,10.70,10.70,0.00,11.89,1.93
1999-08-13,14.2,6.3,10.0,0.90,0.90,0.00,18.61,2.97
1999-08-14,12.4,5.8,9.5,1.20,1.20,0.00,11.30,1.83
1999-08-15,16.0,6.5,11.3,0.00,0.00,0.00,16.37,2.79
1999-08-16,14.1,7.7,11.0,42.90,42.90,0.00,8.51,1.49
1999-08-17,14.8,8.3,11.4,0.10,0.10,0.00,13.72,2.34
1999-08-18,15.1,7.6,11.1,6.10,6.10,0.00,11.44,1.92
1999-08-19,17.4,9.7,12.9,8.00,8.00,0.00,17.58,3.01
1999-08-20,13.9,9.9,11.7,42.10,42.10,0.00,4.84,0.97
1999-08-21,15.9,8.6,12.0,3.10,3.10,0.00,14.64,2.49
1999-08-22,16.2,8.7,12.2,2.70,2.70,0.00,17.80,3.02
1999-08-23,15.4,8.6,11.5,1.30,1.30,0.00,13.98,2.34
1999-08-24,15.6,8.9,11.9,4.20,4.20,0.00,10.09,1.81
1999-08-25,20.0,4.9,13.3,0.70,0.70,0.00,20.47,3.60
1999-08-26,18.7,10.3,14.1,4.40,4.40,0.00,13.31,2.41
1999-08-27,15.9,10.7,13.1,15.90,15.90,0.00,10.89,1.96
1999-08-28,17.1,6.3,12.2,2.90,2.90,0.00,16.22,2.78
1999-08-29,14.9,6.9,10.9,6.30,6.30,0.00,12.83,2.15
1999-08-30,16.4,5.8,10.8,0.00,0.00,0.00,18.13,2.98
1999-08-31,16.6,7.3,11.7,0.00,0.00,0.00,18.59,3.06
1999-09-01,16.1,5.0,10.9,0.00,0.00,0.00,18.12,2.94
1999-09-02,14.8,7.0,10.4,0.50,0.50,0.00,17.81,2.85
1999-09-03,13.9,4.1,9.0,1.30,1.30,0.00,16.90,2.64
1999-09-04,10.8,4.7,7.8,13.60,13.60,0.00,6.33,1.09
1999-09-05,11.7,5.3,8.5,0.90,0.90,0.00,12.70,1.93
1999-09-06,14.0,5.3,9.7,0.00,0.00,0.00,14.07,2.26
1999-09-07,15.2,4.8,10.4,0.50,0.50,0.00,17.11,2.74
1999-09-08,16.7,2.6,10.7,0.00,0.00,0.00,18.18,2.99
1999-09-09,16.9,6.2,11.6,0.10,0.10,0.00,15.48,2.62
1999-09-10,16.9,4.6,11.4,0.70,0.70,0.00,15.25,2.57
1999-09-11,17.0,7.7,12.2,0.40,0.40,0.00,13.95,2.39
1999-09-12,18.6,7.0,13.0,0.00,0.00,0.00,17.20,2.95
1999-09-13,17.6,7.0,12.6,0.00,0.00,0.00,15.04,2.57
1999-09-14,17.1,8.7,12.5,0.00,0.00,0.00,15.81,2.65
1999-09-15,15.4,8.0,11.3,0.00,0.00,0.00,17.68,2.80
1999-09-16,14.6,6.4,10.5,2.90,2.90,0.00,10.93,1.85
1999-09-17,13.0,7.5,9.9,7.00,7.00,0.00,10.87,1.68
1999-09-18,11.6,6.1,8.3,3.50,3.50,0.00,9.08,1.39
1999-09-19,11.7,4.8,7.8,5.10,5.10,0.00,10.20,1.56
1999-09-20,10.0,5.6,8.4,72.50,72.40,0.07,0.64,0.29
1999-09-21,10.5,4.7,7.2,1.20,1.20,0.00,13.91,2.00
1999-09-22,13.5,3.4,8.2,0.00,0.00,0.00,12.81,1.97
1999-09-23,14.9,6.0,10.2,0.00,0.00,0.00,12.47,2.03
1999-09-24,16.3,3.2,10.4,0.00,0.00,0.00,16.73,2.66
1999-09-25,13.3,6.0,10.1,4.60,4.60,0.00,8.85,1.44
1999-09-26,12.5,7.9,10.0,28.30,28.30,0.00,4.59,0.85
1999-09-27,11.2,6.0,8.3,2.40,2.40,0.00,8.61,1.31
1999-09-28,8.8,4.4,6.1,6.70,6.70,0.00,6.31,0.91
1999-09-29,13.6,3.0,7.8,0.00,0.00,0.00,13.91,2.05
1999-09-30,10.5,4.6,7.4,26.00,25.40,0.42,5.28,0.85
1999-10-01,11.5,1.4,6.3,15.80,13.00,1.96,15.26,2.07
1999-10-02,9.5,3.8,6.3,0.00,0.00,0.00,10.42,1.42
1999-10-03,8.4,4.8,6.4,22.30,22.00,0.21,3.79,0.65
1999-10-04,4.8,-1.6,1.3,24.90,15.60,6.58,13.14,1.39
1999-10-05,2.7,-2.3,-0.2,0.90,0.70,0.14,14.02,1.47
1999-10-06,3.0,-4.6,-0.9,0.00,0.00,0.00,14.85,1.54
1999-10-07,6.5,-5.6,0.6,0.00,0.00,0.00,15.39,1.83
1999-10-08,9.0,-1.9,3.5,0.00,0.00,0.00,15.35,2.02
1999-10-09,9.7,1.4,5.3,0.00,0.00,0.00,14.11,1.89
1999-10-10,13.1,1.2,7.0,0.00,0.00,0.00,14.58,2.08
1999-10-11,13.2,-0.1,7.4,0.00,0.00,0.00,14.37,2.08
1999-10-12,13.0,1.9,7.4,0.00,0.00,0.00,12.39,1.82
1999-10-13,11.6,2.5,7.3,0.00,0.00,0.00,7.74,1.20
1999-10-14,13.3,1.2,7.6,0.00,0.00,0.00,14.20,2.02
1999-10-15,12.0,1.5,6.9,0.00,0.00,0.00,12.39,1.80
1999-10-16,8.9,1.2,5.4,2.70,2.70,0.00,6.37,1.01
1999-10-17,6.8,1.1,3.9,4.10,4.10,0.00,6.47,0.95
1999-10-18,3.9,0.2,1.8,6.00,2.20,2.66,5.14,0.69
1999-10-19,3.5,-0.9,0.6,1.70,0.00,1.26,6.44,0.81
1999-10-20,4.1,-2.1,0.5,3.80,0.20,2.66,7.08,0.86
1999-10-21,3.9,0.2,2.4,24.80,20.40,3.08,3.79,0.52
1999-10-22,4.5,2.2,3.3,0.50,0.50,0.00,4.84,0.65
1999-10-23,3.6,1.5,2.7,29.20,28.00,0.84,1.68,0.32
1999-10-24,4.0,-0.6,2.2,16.00,15.30,0.49,3.47,0.48
1999-10-25,5.3,3.1,4.1,55.30,55.30,0.00,1.84,0.33
1999-10-26,7.5,1.8,4.8,8.40,8.40,0.00,6.75,0.86
1999-10-27,9.9,-0.7,3.5,0.00,0.00,0.00,11.55,1.42
1999-10-28,13.4,-1.2,5.6,0.00,0.00,0.00,10.61,1.50
1999-10-29,13.5,4.7,8.4,0.00,0.00,0.00,10.21,1.45
1999-10-30,9.7,2.5,5.7,1.50,1.50,0.00,8.54,1.14
1999-10-31,11.0,1.9,6.0,0.70,0.70,0.00,9.41,1.23
1999-11-01,9.4,-0.7,3.8,0.00,0.00,0.00,9.24,1.18
1999-11-02,9.0,-0.6,4.0,0.00,0.00,0.00,9.32,1.17
1999-11-03,5.2,2.3,3.6,5.30,5.30,0.00,2.01,0.35
1999-11-04,3.7,1.1,2.4,14.90,13.90,0.70,3.17,0.43
1999-11-05,4.6,0.5,2.7,0.60,0.60,0.00,6.38,0.75
1999-11-06,2.8,-2.4,1.5,19.40,7.40,8.40,1.81,0.29
1999-11-07,0.5,-4.5,-2.2,2.60,0.00,2.03,6.55,0.65
1999-11-08,-0.6,-5.4,-3.0,0.00,0.00,0.00,9.04,0.78
1999-11-09,-1.7,-3.8,-2.8,0.10,0.00,0.28,8.21,0.72
1999-11-10,-1.6,-4.1,-3.0,1.90,0.00,1.61,5.39,0.51
1999-11-11,-0.9,-6.1,-3.6,2.10,0.00,1.75,5.89,0.54
1999-11-12,1.3,-10.3,-4.5,0.00,0.00,0.00,8.85,0.81
1999-11-13,4.0,-7.8,-2.9,0.00,0.00,0.00,8.75,0.89
1999-11-14,2.0,-6.4,-2.5,4.80,0.00,3.43,4.06,0.50
1999-11-15,-1.0,-7.0,-4.4,0.00,0.00,0.00,7.64,0.67
1999-11-16,-0.4,-10.5,-5.4,0.00,0.00,0.00,6.36,0.59
1999-11-17,-6.2,-10.4,-8.4,8.40,0.00,6.09,2.49,0.26
1999-11-18,-7.6,-15.8,-11.2,2.20,0.00,1.61,7.95,0.48
1999-11-19,-9.5,-12.8,-10.8,1.30,0.00,1.12,5.00,0.33
1999-11-20,-9.3,-20.5,-14.9,0.10,0.00,0.28,7.90,0.42
1999-11-21,-7.1,-23.6,-14.7,4.30,0.00,3.01,3.46,0.29
1999-11-22,-8.5,-14.2,-10.2,1.60,0.00,1.19,8.19,0.48
1999-11-23,-6.8,-14.6,-10.6,0.40,0.00,0.63,7.06,0.42
1999-11-24,-3.8,-10.8,-7.4,0.00,0.00,0.00,7.82,0.53
1999-11-25,-3.8,-19.6,-11.6,0.00,0.00,0.00,8.19,0.55
1999-11-26,-3.4,-17.0,-10.3,0.00,0.00,0.00,8.23,0.58
1999-11-27,-3.8,-14.9,-10.0,0.00,0.00,0.00,8.07,0.60
1999-11-28,-2.6,-12.9,-8.5,0.00,0.00,0.00,8.05,0.71
1999-11-29,-2.0,-9.6,-6.4,0.00,0.00,0.00,8.15,0.81
1999-11-30,-3.9,-13.2,-9.0,0.00,0.00,0.00,8.14,0.76
1999-12-01,1.3,-10.4,-5.3,0.00,0.00,0.00,6.89,0.87
1999-12-02,3.0,-5.9,-2.0,0.00,0.00,0.00,6.39,0.70
1999-12-03,0.9,-15.5,-6.1,0.00,0.00,0.00,7.39,0.58
1999-12-04,-1.4,-10.0,-5.4,0.00,0.00,0.00,4.51,0.40
1999-12-05,-4.2,-12.6,-9.2,0.00,0.00,0.14,6.30,0.39
1999-12-06,-6.2,-18.7,-12.9,0.00,0.00,0.00,6.94,0.46
1999-12-07,0.7,-16.9,-7.0,0.00,0.00,0.00,6.97,0.55
1999-12-08,0.4,-9.1,-4.7,0.00,0.00,0.00,6.97,0.58
1999-12-09,-2.8,-6.4,-4.6,5.70,0.00,4.41,3.41,0.31
1999-12-10,-2.3,-5.0,-3.6,16.40,0.00,11.55,1.54,0.22
1999-12-11,-4.8,-14.3,-8.1,0.00,0.00,0.00,5.05,0.36
1999-12-12,-2.6,-6.3,-4.1,3.40,0.00,2.59,4.63,0.40
1999-12-13,-6.2,-15.3,-9.9,0.40,0.10,0.28,6.66,0.41
1999-12-14,-6.9,-17.7,-10.9,1.00,0.00,1.26,4.32,0.30
1999-12-15,-8.1,-14.1,-10.5,1.00,0.00,0.98,4.84,0.30
1999-12-16,-9.5,-13.3,-11.1,2.40,0.00,1.75,4.51,0.30
1999-12-17,-12.2,-26.7,-18.4,0.00,0.00,0.00,6.90,0.36
1999-12-18,-4.9,-12.7,-8.4,0.00,0.00,0.00,4.49,0.44
1999-12-19,-0.2,-5.2,-3.1,0.40,0.00,0.42,4.57,0.44
1999-12-20,-5.6,-15.7,-12.1,0.40,0.00,0.42,3.98,0.27
1999-12-21,-13.6,-24.4,-18.8,0.00,0.00,0.00,6.97,0.30
1999-12-22,-13.0,-20.7,-17.2,0.00,0.00,0.00,6.88,0.41
1999-12-23,-8.5,-16.5,-12.6,0.00,0.00,0.00,6.45,0.55
1999-12-24,-5.9,-11.5,-8.1,0.00,0.00,0.00,6.72,0.56
1999-12-25,-4.3,-9.2,-6.8,8.20,0.00,5.81,2.96,0.27
1999-12-26,-5.0,-9.3,-6.7,9.70,0.00,7.07,2.59,0.23
1999-12-27,-5.3,-8.9,-7.1,16.50,0.00,11.69,6.14,0.44
1999-12-28,-7.4,-9.5,-8.8,10.00,0.00,7.28,5.51,0.35
