time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1965-10-23,18.9,13.8,15.8,0.80,0.80,0.00,12.57,1.97
1965-10-24,18.3,13.7,15.8,2.50,2.50,0.00,7.68,1.29
1965-10-25,18.8,15.1,16.6,2.50,2.50,0.00,10.77,1.76
1965-10-26,20.2,16.1,17.9,0.10,0.10,0.00,12.18,2.04
1965-10-27,21.1,17.0,18.5,0.00,0.00,0.00,12.90,2.06
1965-10-28,20.4,16.7,18.2,0.00,0.00,0.00,11.20,1.84
1965-10-29,20.3,16.9,18.2,0.50,0.50,0.00,10.45,1.80
1965-10-30,19.7,16.8,17.8,5.60,5.60,0.00,6.33,1.13
1965-10-31,20.6,16.7,18.1,6.90,6.90,0.00,8.94,1.53
1965-11-01,21.4,15.0,17.8,0.60,0.60,0.00,9.51,1.75
1965-11-02,20.7,15.6,17.9,0.40,0.40,0.00,9.75,1.71
1965-11-03,20.5,15.3,17.5,0.90,0.90,0.00,10.41,1.64
1965-11-04,21.5,14.4,17.8,0.00,0.00,0.00,11.62,1.89
1965-11-05,22.7,17.2,19.5,0.00,0.00,0.00,10.44,1.81
1965-11-06,21.3,15.8,18.4,0.00,0.00,0.00,10.00,1.61
1965-11-07,22.6,17.3,19.4,0.80,0.80,0.00,9.25,1.66
1965-11-08,20.7,15.7,17.9,0.50,0.50,0.00,9.05,1.57
1965-11-09,19.1,16.0,17.2,10.20,10.20,0.00,4.94,0.93
1965-11-10,16.7,11.9,14.7,1.30,1.30,0.00,9.60,1.77
1965-11-11,17.1,11.0,13.9,2.50,2.50,0.00,8.93,1.81
1965-11-12,17.0,12.7,14.6,8.40,8.40,0.00,8.96,1.66
1965-11-13,14.9,11.6,13.1,6.10,6.10,0.00,9.32,1.64
1965-11-14,15.5,10.7,12.9,4.10,4.10,0.00,8.47,1.52
1965-11-15,16.8,12.0,14.3,0.50,0.50,0.00,8.81,1.59
1965-11-16,17.3,9.3,13.1,0.00,0.00,0.00,9.08,1.32
1965-11-17,18.8,10.5,14.6,2.70,2.70,0.00,10.89,1.59
1965-11-18,15.8,13.4,14.7,7.20,7.20,0.00,7.95,1.55
1965-11-19,17.0,12.3,14.8,4.50,4.50,0.00,6.81,1.38
1965-11-20,19.3,13.8,16.2,0.80,0.80,0.00,8.77,1.56
1965-11-21,20.6,13.4,16.4,0.30,0.30,0.00,7.42,1.86
1965-11-22,15.9,11.6,13.8,3.00,3.00,0.00,8.00,1.71
1965-11-23,11.6,7.6,9.8,0.00,0.00,0.00,9.47,2.06
1965-11-24,11.0,6.1,8.4,0.00,0.00,0.00,10.14,2.18
1965-11-25,15.1,8.9,12.1,0.00,0.00,0.00,8.55,2.28
1965-11-26,16.1,9.0,12.3,5.20,5.20,0.00,5.96,1.24
1965-11-27,16.6,10.3,13.8,0.70,0.70,0.00,6.60,1.52
1965-11-28,15.6,11.8,13.6,0.40,0.40,0.00,8.42,1.78
1965-11-29,17.0,10.0,13.4,0.00,0.00,0.00,8.54,1.52
1965-11-30,17.3,10.4,14.7,1.80,1.80,0.00,6.98,1.68
1965-12-01,12.5,7.3,9.9,0.10,0.10,0.00,8.01,1.46
1965-12-02,13.4,7.6,10.4,0.90,0.90,0.00,7.09,1.36
1965-12-03,15.3,11.3,13.2,3.90,3.90,0.00,3.58,0.76
1965-12-04,12.5,9.4,11.1,2.60,2.60,0.00,7.43,1.27
1965-12-05,16.2,11.1,13.3,0.00,0.00,0.00,5.85,1.35
1965-12-06,17.1,12.0,13.7,0.00,0.00,0.00,6.56,1.08
1965-12-07,16.8,10.1,13.0,0.00,0.00,0.00,8.53,1.18
1965-12-08,17.5,8.5,13.0,0.00,0.00,0.00,7.30,1.10
1965-12-09,16.9,10.1,13.1,0.30,0.30,0.00,7.83,1.18
1965-12-10,13.7,11.1,12.6,3.10,3.10,0.00,5.88,1.28
1965-12-11,13.2,10.0,11.3,2.60,2.60,0.00,7.80,2.39
1965-12-12,13.4,10.3,11.8,0.60,0.60,0.00,8.06,2.29
1965-12-13,14.8,12.0,13.0,0.00,0.00,0.00,6.88,1.46
1965-12-14,14.5,9.6,12.0,0.00,0.00,0.00,7.23,1.37
1965-12-15,14.5,8.0,10.8,0.00,0.00,0.00,7.99,1.08
1965-12-16,14.5,9.0,11.5,0.90,0.90,0.00,6.00,0.87
1965-12-17,14.7,8.5,11.1,7.40,7.40,0.00,6.52,0.93
1965-12-18,15.0,7.0,10.7,0.00,0.00,0.00,7.25,1.05
1965-12-19,15.0,9.2,11.9,0.00,0.00,0.00,6.49,0.97
1965-12-20,14.0,9.1,11.0,0.00,0.00,0.00,8.21,1.07
1965-12-21,13.1,8.6,10.7,10.90,10.90,0.00,3.43,0.59
1965-12-22,11.7,7.3,9.4,0.00,0.00,0.00,7.97,1.08
1965-12-23,14.0,7.6,10.7,0.00,0.00,0.00,8.32,1.34
1965-12-24,15.3,11.6,13.2,1.50,1.50,0.00,5.67,1.15
1965-12-25,16.4,10.9,13.8,3.60,3.60,0.00,8.02,1.92
1965-12-26,15.5,11.5,13.1,0.70,0.70,0.00,8.85,1.81
1965-12-27,16.9,9.6,13.0,0.00,0.00,0.00,8.06,1.32
1965-12-28,15.7,11.3,13.3,0.00,0.00,0.00,6.87,1.32
1965-12-29,13.6,8.3,11.1,4.70,4.70,0.00,3.24,0.61
1965-12-30,12.2,5.9,8.8,0.10,0.10,0.00,8.29,1.21
1965-12-31,12.9,10.2,11.5,1.80,1.80,0.00,7.43,1.76
1966-01-01,14.8,11.2,12.7,0.00,0.00,0.00,8.85,1.66
1966-01-02,15.0,11.0,12.7,0.00,0.00,0.00,8.88,1.61
1966-01-03,15.0,11.4,12.9,0.10,0.10,0.00,8.15,1.73
1966-01-04,13.6,10.1,11.9,0.00,0.00,0.00,8.32,2.15
1966-01-05,13.3,8.1,10.3,0.00,0.00,0.00,7.18,1.42
1966-01-06,10.1,4.9,7.3,0.00,0.00,0.00,9.68,1.80
1966-01-07,9.3,1.4,5.4,0.00,0.00,0.00,9.98,1.23
1966-01-08,8.2,3.9,6.3,0.00,0.00,0.00,2.93,0.71
1966-01-09,11.3,5.7,8.6,3.00,3.00,0.00,4.56,0.85
1966-01-10,12.4,4.9,8.7,0.90,0.90,0.00,7.97,1.18
1966-01-11,14.1,9.0,11.6,0.50,0.50,0.00,6.03,1.24
1966-01-12,12.8,8.5,11.4,17.20,17.20,0.00,3.20,0.81
1966-01-13,8.6,6.5,7.6,0.00,0.00,0.00,8.80,1.87
1966-01-14,9.6,3.8,6.6,0.00,0.00,0.00,8.17,1.26
1966-01-15,12.3,4.8,7.9,0.90,0.90,0.00,8.31,1.19
1966-01-16,12.4,6.5,9.2,1.30,1.30,0.00,7.79,1.13
1966-01-17,12.1,6.3,8.9,9.90,9.90,0.00,4.15,0.71
1966-01-18,9.8,5.5,7.3,1.10,1.10,0.00,5.88,1.28
1966-01-19,11.4,6.6,9.9,17.80,17.80,0.00,9.36,1.16
1966-01-20,13.9,6.8,10.4,8.70,8.70,0.00,3.25,0.61
1966-01-21,13.7,10.7,12.9,4.90,4.90,0.00,9.84,1.48
1966-01-22,16.7,7.8,12.6,2.20,2.20,0.00,7.79,1.22
1966-01-23,16.9,12.3,14.6,1.60,1.60,0.00,10.45,1.85
1966-01-24,15.4,9.6,12.7,0.00,0.00,0.00,11.11,2.21
1966-01-25,15.5,7.9,11.4,0.00,0.00,0.00,8.10,1.15
1966-01-26,14.5,11.5,12.7,0.00,0.00,0.00,10.79,1.81
1966-01-27,13.4,10.4,11.7,0.80,0.80,0.00,10.11,1.87
1966-01-28,13.8,8.3,10.5,0.00,0.00,0.00,10.45,1.52
1966-01-29,14.2,5.0,9.3,0.00,0.00,0.00,11.46,1.56
1966-01-30,13.6,7.7,10.1,0.00,0.00,0.00,10.43,1.44
1966-01-31,15.5,7.4,10.9,0.00,0.00,0.00,11.00,1.47
1966-02-01,16.4,7.2,11.2,0.00,0.00,0.00,11.55,1.63
1966-02-02,14.1,7.6,10.7,0.00,0.00,0.00,8.95,1.19
1966-02-03,14.4,9.1,11.3,0.00,0.00,0.00,10.92,1.47
1966-02-04,15.0,9.3,11.7,0.50,0.50,0.00,8.05,1.29
1966-02-05,15.8,7.6,11.5,0.30,0.30,0.00,10.59,1.57
1966-02-06,14.3,7.3,10.3,0.00,0.00,0.00,11.05,1.47
1966-02-07,15.3,5.1,10.0,0.00,0.00,0.00,12.21,1.58
1966-02-08,16.0,8.0,11.5,0.00,0.00,0.00,10.59,1.50
1966-02-09,17.8,10.8,13.3,0.00,0.00,0.00,12.27,1.74
1966-02-10,17.1,9.9,13.0,0.00,0.00,0.00,11.94,1.69
1966-02-11,13.1,9.7,11.7,8.00,8.00,0.00,10.09,1.59
1966-02-12,13.4,9.7,11.2,0.30,0.30,0.00,10.65,2.10
1966-02-13,13.6,9.5,11.9,18.50,18.50,0.00,10.22,1.68
1966-02-14,13.1,10.3,11.4,5.50,5.50,0.00,10.99,1.96
1966-02-15,15.1,8.0,11.6,0.00,0.00,0.00,14.12,2.36
1966-02-16,14.5,6.9,10.7,0.20,0.20,0.00,12.81,1.67
1966-02-17,14.3,8.8,11.5,2.30,2.30,0.00,11.83,1.44
1966-02-18,15.9,8.5,11.8,0.00,0.00,0.00,13.98,1.91
1966-02-19,17.6,7.9,12.4,0.00,0.00,0.00,14.31,2.08
1966-02-20,16.8,7.3,12.4,0.00,0.00,0.00,13.25,1.82
1966-02-21,18.0,10.0,13.8,0.00,0.00,0.00,7.83,1.64
1966-02-22,15.8,10.6,13.1,1.20,1.20,0.00,9.86,1.47
1966-02-23,14.7,10.8,12.4,1.20,1.20,0.00,14.07,2.30
1966-02-24,15.0,10.9,12.5,0.00,0.00,0.00,14.48,2.93
1966-02-25,15.4,6.8,11.0,0.00,0.00,0.00,14.98,2.17
1966-02-26,19.0,5.9,12.2,0.00,0.00,0.00,14.90,2.34
1966-02-27,21.8,7.1,13.4,0.00,0.00,0.00,16.78,2.86
1966-02-28,16.7,8.3,12.4,0.00,0.00,0.00,15.36,2.33
1966-03-01,13.5,10.4,11.6,0.40,0.40,0.00,12.68,1.95
1966-03-02,16.4,7.7,11.6,0.80,0.80,0.00,15.78,2.48
1966-03-03,15.6,7.3,11.3,0.00,0.00,0.00,17.61,2.72
1966-03-04,13.0,7.5,9.9,1.60,1.60,0.00,14.91,2.09
1966-03-05,13.3,6.9,9.6,4.40,4.40,0.00,14.61,2.03
1966-03-06,15.6,5.7,10.2,0.00,0.00,0.00,16.25,2.40
1966-03-07,15.0,7.2,10.7,3.10,3.10,0.00,14.84,2.13
1966-03-08,14.8,6.7,10.9,9.90,9.90,0.00,14.82,2.11
1966-03-09,15.6,5.5,10.6,0.80,0.80,0.00,17.04,2.49
1966-03-10,15.8,6.8,11.0,0.00,0.00,0.00,14.25,2.11
1966-03-11,16.5,7.4,11.5,0.00,0.00,0.00,17.79,2.55
1966-03-12,13.9,10.0,11.5,0.00,0.00,0.00,17.63,2.79
1966-03-13,13.2,8.0,10.5,0.30,0.30,0.00,18.76,3.35
1966-03-14,13.2,4.3,8.5,2.30,2.30,0.00,18.93,2.67
1966-03-15,12.6,4.0,8.0,0.00,0.00,0.00,19.41,2.87
1966-03-16,14.2,3.9,8.9,0.50,0.50,0.00,16.09,2.51
1966-03-17,13.0,3.4,8.0,0.00,0.00,0.00,20.65,3.11
1966-03-18,15.3,5.1,10.0,0.00,0.00,0.00,19.23,2.84
1966-03-19,12.6,7.9,10.6,0.50,0.50,0.00,13.96,2.23
1966-03-20,12.6,6.9,9.4,11.60,11.60,0.00,16.61,2.05
1966-03-21,14.3,5.9,10.3,9.10,9.10,0.00,17.09,2.30
1966-03-22,14.7,9.4,11.9,2.50,2.50,0.00,15.35,2.06
1966-03-23,14.2,10.6,11.8,14.20,14.20,0.00,5.83,1.39
1966-03-24,15.3,8.5,11.9,2.50,2.50,0.00,16.83,2.54
1966-03-25,13.9,9.5,11.6,0.00,0.00,0.00,20.77,3.46
1966-03-26,12.5,7.2,9.6,0.00,0.00,0.00,22.37,3.98
1966-03-27,17.2,7.9,12.7,0.00,0.00,0.00,20.25,3.07
1966-03-28,18.9,9.5,13.5,0.00,0.00,0.00,21.20,3.20
1966-03-29,15.5,9.7,12.3,0.00,0.00,0.00,21.58,3.51
1966-03-30,15.3,8.7,11.7,0.00,0.00,0.00,22.62,3.88
1966-03-31,14.6,5.9,10.4,0.00,0.00,0.00,20.07,3.01
1966-04-01,14.7,8.4,11.5,0.40,0.40,0.00,16.17,2.61
1966-04-02,14.6,11.2,12.8,1.80,1.80,0.00,14.14,2.02
1966-04-03,16.4,8.2,12.2,0.20,0.20,0.00,20.37,3.00
1966-04-04,17.6,8.9,12.9,0.50,0.50,0.00,20.62,3.15
1966-04-05,18.7,9.3,13.4,0.00,0.00,0.00,22.44,3.45
1966-04-06,18.7,8.6,14.0,0.30,0.30,0.00,20.60,3.19
1966-04-07,19.2,10.3,14.5,0.00,0.00,0.00,19.86,3.12
1966-04-08,20.3,11.4,15.3,0.00,0.00,0.00,22.11,3.53
1966-04-09,20.4,11.0,15.3,0.40,0.40,0.00,20.72,3.27
1966-04-10,20.6,12.4,16.1,0.00,0.00,0.00,24.16,4.13
1966-04-11,19.8,10.2,14.6,0.20,0.20,0.00,22.10,3.48
1966-04-12,18.6,10.9,14.6,0.60,0.60,0.00,22.19,3.36
1966-04-13,15.0,10.0,12.8,12.20,12.20,0.00,8.74,1.33
1966-04-14,19.9,10.7,14.5,0.70,0.70,0.00,23.53,3.61
1966-04-15,20.5,9.8,15.1,0.00,0.00,0.00,22.05,3.32
1966-04-16,20.0,11.2,15.8,0.40,0.40,0.00,23.19,3.87
1966-04-17,19.7,12.9,15.8,0.10,0.10,0.00,24.40,4.19
1966-04-18,21.3,11.3,16.0,0.00,0.00,0.00,24.21,4.06
1966-04-19,22.5,12.0,16.8,0.00,0.00,0.00,25.68,4.35
1966-04-20,19.2,11.1,15.0,5.10,5.10,0.00,8.81,1.73
1966-04-21,16.2,11.6,13.7,0.30,0.30,0.00,17.96,2.93
1966-04-22,20.0,12.2,15.9,2.70,2.70,0.00,16.18,3.35
1966-04-23,22.0,11.4,16.4,0.00,0.00,0.00,23.55,4.10
1966-04-24,19.6,12.5,15.8,0.00,0.00,0.00,23.89,3.83
1966-04-25,20.2,11.2,15.5,0.80,0.80,0.00,22.90,3.79
1966-04-26,19.2,10.1,14.6,0.00,0.00,0.00,25.47,4.02
1966-04-27,17.8,10.9,14.3,0.80,0.80,0.00,22.99,3.64
1966-04-28,20.2,11.4,15.8,0.40,0.40,0.00,23.73,3.97
1966-04-29,20.3,12.7,16.5,0.30,0.30,0.00,22.52,3.67
1966-04-30,22.9,13.0,17.7,4.10,4.10,0.00,22.55,3.91
1966-05-01,20.9,12.1,17.2,4.50,4.50,0.00,22.11,3.53
1966-05-02,22.7,11.8,17.8,2.50,2.50,0.00,23.45,4.10
1966-05-03,22.7,12.3,17.8,0.10,0.10,0.00,24.73,4.23
1966-05-04,23.0,12.8,18.6,0.00,0.00,0.00,25.90,4.52
1966-05-05,24.1,12.3,18.5,0.00,0.00,0.00,25.03,4.52
1966-05-06,21.9,12.4,17.4,0.00,0.00,0.00,25.48,4.10
1966-05-07,16.1,11.8,14.6,1.90,1.90,0.00,17.63,3.26
1966-05-08,16.7,11.6,14.1,2.10,2.10,0.00,24.62,4.18
1966-05-09,19.0,10.5,15.0,0.20,0.20,0.00,26.00,4.26
1966-05-10,16.3,11.3,13.7,1.10,1.10,0.00,23.62,3.59
1966-05-11,18.2,12.4,15.0,0.00,0.00,0.00,23.25,4.18
1966-05-12,21.0,9.0,15.7,0.10,0.10,0.00,23.70,3.97
1966-05-13,19.4,14.6,16.7,1.80,1.80,0.00,23.44,4.15
1966-05-14,19.2,15.2,16.9,18.00,18.00,0.00,22.77,3.75
1966-05-15,20.0,14.9,17.0,2.10,2.10,0.00,23.11,3.73
1966-05-16,20.1,13.2,16.9,4.80,4.80,0.00,17.73,3.18
1966-05-17,21.6,12.0,17.3,1.30,1.30,0.00,22.36,3.83
1966-05-18,22.3,12.9,17.7,0.20,0.20,0.00,24.63,4.09
1966-05-19,22.6,12.7,17.7,2.10,2.10,0.00,24.06,4.12
1966-05-20,21.8,14.4,18.0,0.90,0.90,0.00,24.72,4.36
1966-05-21,23.0,12.6,17.7,0.00,0.00,0.00,25.70,4.54
1966-05-22,22.3,13.2,17.9,0.00,0.00,0.00,25.49,4.34
1966-05-23,23.1,12.0,18.0,0.00,0.00,0.00,27.93,4.87
1966-05-24,24.7,12.3,19.0,0.00,0.00,0.00,27.67,4.95
1966-05-25,25.5,13.3,19.7,0.00,0.00,0.00,27.36,4.99
1966-05-26,26.3,15.0,20.4,0.00,0.00,0.00,27.68,5.62
1966-05-27,23.0,14.4,18.3,0.00,0.00,0.00,27.80,5.12
1966-05-28,23.8,13.3,18.7,0.00,0.00,0.00,27.63,4.98
1966-05-29,23.5,12.1,18.4,0.00,0.00,0.00,27.31,5.08
1966-05-30,25.4,13.7,19.6,0.00,0.00,0.00,26.07,4.81
1966-05-31,24.5,16.2,19.9,5.70,5.70,0.00,23.43,4.15
1966-06-01,24.3,14.0,18.9,0.00,0.00,0.00,26.78,5.10
1966-06-02,23.4,14.4,19.1,0.00,0.00,0.00,26.32,5.11
1966-06-03,26.0,14.8,20.3,0.00,0.00,0.00,28.40,5.61
1966-06-04,27.7,15.5,21.6,0.00,0.00,0.00,27.56,5.56
1966-06-05,24.4,16.7,20.1,2.00,2.00,0.00,19.63,3.83
1966-06-06,21.1,16.8,19.1,0.80,0.80,0.00,20.89,3.83
1966-06-07,26.5,14.4,21.1,0.00,0.00,0.00,27.64,5.23
1966-06-08,26.3,15.2,21.3,0.00,0.00,0.00,28.05,5.60
1966-06-09,26.5,17.9,22.0,0.70,0.70,0.00,22.77,4.91
1966-06-10,24.1,18.1,20.8,0.60,0.60,0.00,18.54,3.87
1966-06-11,25.5,16.9,21.2,0.00,0.00,0.00,26.62,5.03
1966-06-12,27.9,15.0,21.7,0.00,0.00,0.00,27.74,6.29
1966-06-13,26.3,17.8,22.2,0.00,0.00,0.00,23.52,4.92
1966-06-14,28.2,18.4,22.6,1.50,1.50,0.00,19.66,4.09
1966-06-15,27.3,19.2,22.5,0.10,0.10,0.00,23.58,4.79
1966-06-16,29.9,18.3,23.8,0.00,0.00,0.00,26.64,5.81
1966-06-17,30.4,19.0,24.6,0.00,0.00,0.00,28.00,5.63
1966-06-18,31.2,18.5,25.2,0.00,0.00,0.00,27.38,5.83
1966-06-19,29.4,19.3,24.3,0.00,0.00,0.00,25.94,6.23
1966-06-20,28.7,18.3,23.5,0.00,0.00,0.00,28.20,6.30
1966-06-21,31.5,17.3,24.4,0.00,0.00,0.00,27.80,5.99
1966-06-22,28.8,18.1,23.8,0.00,0.00,0.00,27.55,6.67
1966-06-23,31.2,18.6,24.9,0.00,0.00,0.00,23.78,5.36
1966-06-24,30.9,21.5,25.4,0.10,0.10,0.00,19.78,5.03
1966-06-25,27.8,20.3,23.7,0.00,0.00,0.00,20.29,5.79
1966-06-26,28.6,17.0,22.3,0.00,0.00,0.00,28.71,6.57
1966-06-27,29.3,17.6,23.3,0.00,0.00,0.00,26.26,6.03
1966-06-28,28.4,18.8,23.3,0.00,0.00,0.00,27.87,6.41
1966-06-29,26.1,18.4,22.0,0.00,0.00,0.00,28.30,6.82
1966-06-30,26.3,17.4,21.6,0.00,0.00,0.00,27.65,6.24
1966-07-01,28.3,17.7,23.2,0.00,0.00,0.00,27.55,5.69
1966-07-02,28.2,17.1,23.3,0.00,0.00,0.00,28.23,5.85
1966-07-03,29.0,16.8,23.4,0.00,0.00,0.00,28.70,6.33
1966-07-04,28.7,17.4,23.3,0.00,0.00,0.00,28.03,6.43
1966-07-05,30.6,19.1,24.7,0.00,0.00,0.00,21.21,5.22
1966-07-06,31.1,21.6,25.9,0.10,0.10,0.00,23.76,5.80
1966-07-07,30.4,20.1,24.9,0.00,0.00,0.00,25.16,6.43
1966-07-08,27.5,17.4,22.3,0.00,0.00,0.00,28.01,6.34
1966-07-09,29.9,17.3,23.3,0.00,0.00,0.00,27.76,6.15
1966-07-10,28.8,17.5,23.4,0.00,0.00,0.00,27.80,5.49
1966-07-11,29.7,18.1,24.4,0.00,0.00,0.00,27.04,5.67
1966-07-12,32.3,20.9,26.1,0.10,0.10,0.00,26.31,6.84
1966-07-13,29.5,19.2,24.3,0.00,0.00,0.00,26.41,5.41
1966-07-14,31.1,19.7,25.8,0.00,0.00,0.00,27.19,5.84
1966-07-15,33.1,19.3,26.6,0.00,0.00,0.00,27.34,6.25
1966-07-16,29.6,20.8,24.7,0.00,0.00,0.00,27.56,7.23
1966-07-17,28.2,19.0,23.0,0.00,0.00,0.00,26.39,6.34
1966-07-18,29.2,18.9,23.5,0.00,0.00,0.00,26.41,5.81
1966-07-19,26.8,19.3,22.6,1.80,1.80,0.00,21.61,5.02
1966-07-20,27.8,18.7,22.6,0.00,0.00,0.00,26.35,5.79
1966-07-21,28.5,16.9,22.4,0.00,0.00,0.00,26.91,6.01
1966-07-22,26.5,17.7,21.8,0.00,0.00,0.00,26.07,6.01
1966-07-23,27.3,19.1,22.6,0.00,0.00,0.00,25.05,5.76
1966-07-24,28.3,19.3,23.2,0.00,0.00,0.00,25.30,5.77
1966-07-25,30.0,18.1,23.5,0.00,0.00,0.00,27.02,6.36
1966-07-26,30.6,18.9,24.6,0.00,0.00,0.00,27.03,6.45
1966-07-27,28.3,19.7,23.7,4.30,4.30,0.00,19.39,4.35
1966-07-28,26.1,19.4,22.3,0.00,0.00,0.00,26.11,5.69
1966-07-29,26.7,18.5,22.1,0.00,0.00,0.00,26.87,5.93
1966-07-30,30.1,16.9,23.5,0.00,0.00,0.00,26.55,5.61
1966-07-31,31.2,19.1,25.2,0.00,0.00,0.00,26.13,5.33
1966-08-01,30.8,18.4,24.8,0.00,0.00,0.00,26.70,5.50
1966-08-02,31.4,18.7,25.2,0.00,0.00,0.00,26.43,5.60
1966-08-03,33.4,19.0,26.6,0.00,0.00,0.00,26.68,6.02
1966-08-04,32.4,19.1,26.6,0.00,0.00,0.00,26.42,6.20
1966-08-05,34.2,21.4,27.6,0.00,0.00,0.00,26.45,6.27
1966-08-06,29.6,21.1,25.0,0.00,0.00,0.00,26.22,7.05
1966-08-07,31.5,18.5,24.4,0.00,0.00,0.00,26.51,5.87
1966-08-08,30.5,18.3,24.7,0.00,0.00,0.00,26.05,5.84
1966-08-09,30.8,20.2,25.0,0.00,0.00,0.00,25.57,6.56
1966-08-10,30.6,18.0,24.2,0.00,0.00,0.00,26.44,5.81
1966-08-11,31.8,18.3,25.3,0.00,0.00,0.00,25.55,5.41
1966-08-12,32.7,19.5,26.4,0.00,0.00,0.00,25.16,5.42
1966-08-13,33.0,20.6,27.4,0.00,0.00,0.00,25.19,5.69
1966-08-14,33.6,20.7,27.6,0.00,0.00,0.00,25.12,5.74
1966-08-15,34.9,21.2,28.4,0.00,0.00,0.00,25.27,6.52
1966-08-16,30.9,20.3,25.3,0.00,0.00,0.00,23.98,6.55
1966-08-17,26.5,19.2,22.2,0.00,0.00,0.00,24.38,6.20
1966-08-18,28.4,17.5,22.7,0.40,0.40,0.00,24.15,5.58
1966-08-19,29.5,18.0,23.4,0.00,0.00,0.00,24.36,5.67
1966-08-20,30.8,18.2,24.3,0.00,0.00,0.00,24.25,5.50
1966-08-21,31.5,18.7,24.8,0.00,0.00,0.00,21.63,4.74
1966-08-22,31.7,19.8,25.4,0.00,0.00,0.00,23.71,5.84
1966-08-23,31.9,18.9,25.2,0.00,0.00,0.00,24.39,5.61
1966-08-24,31.4,18.4,25.5,0.00,0.00,0.00,23.95,5.30
1966-08-25,32.6,19.3,25.6,0.00,0.00,0.00,24.12,6.13
1966-08-26,31.4,19.6,24.7,0.10,0.10,0.00,23.66,5.05
1966-08-27,29.0,20.1,24.1,1.50,1.50,0.00,15.36,4.04
1966-08-28,27.2,21.0,23.3,0.10,0.10,0.00,19.84,4.80
1966-08-29,30.3,17.9,23.9,0.00,0.00,0.00,21.90,5.11
1966-08-30,27.9,19.7,23.8,0.00,0.00,0.00,21.05,4.19
1966-08-31,27.8,19.9,23.3,0.00,0.00,0.00,22.81,5.49
1966-09-01,27.2,19.7,22.7,0.00,0.00,0.00,22.33,5.51
1966-09-02,27.9,17.2,22.6,0.00,0.00,0.00,22.90,4.44
1966-09-03,28.5,17.7,23.0,0.00,0.00,0.00,22.36,4.53
1966-09-04,30.6,18.9,24.0,0.00,0.00,0.00,22.60,4.80
1966-09-05,30.0,17.4,23.3,0.00,0.00,0.00,21.18,4.77
1966-09-06,29.6,19.7,24.1,0.00,0.00,0.00,21.40,4.42
1966-09-07,29.9,18.7,24.2,0.00,0.00,0.00,20.83,4.28
1966-09-08,31.9,19.8,25.6,0.00,0.00,0.00,21.44,4.79
1966-09-09,32.4,18.8,25.6,0.00,0.00,0.00,21.71,5.47
1966-09-10,30.4,18.3,24.5,0.00,0.00,0.00,21.17,4.40
1966-09-11,29.6,18.4,24.0,0.00,0.00,0.00,20.75,4.72
1966-09-12,27.4,19.8,23.3,0.00,0.00,0.00,20.00,4.24
1966-09-13,27.6,21.1,23.8,1.30,1.30,0.00,17.90,3.53
1966-09-14,30.3,18.7,23.8,0.00,0.00,0.00,19.32,4.80
1966-09-15,29.6,17.4,22.8,0.00,0.00,0.00,21.17,5.27
1966-09-16,26.8,17.4,21.2,0.00,0.00,0.00,19.91,4.78
1966-09-17,22.8,17.7,19.9,0.00,0.00,0.00,19.20,4.69
1966-09-18,23.5,14.8,18.7,0.70,0.70,0.00,16.02,3.55
1966-09-19,26.0,15.2,20.0,0.10,0.10,0.00,18.09,3.93
1966-09-20,27.1,15.9,21.8,0.00,0.00,0.00,18.42,3.70
1966-09-21,27.5,17.3,22.4,0.30,0.30,0.00,17.60,3.80
1966-09-22,28.2,18.1,22.3,0.00,0.00,0.00,19.40,4.35
1966-09-23,28.1,17.0,22.2,0.00,0.00,0.00,16.93,3.98
1966-09-24,26.7,18.1,21.7,1.00,1.00,0.00,15.68,3.33
1966-09-25,23.2,17.0,20.3,3.80,3.80,0.00,13.27,2.38
1966-09-26,24.3,16.5,19.9,0.70,0.70,0.00,16.32,2.95
1966-09-27,25.0,16.4,20.8,0.00,0.00,0.00,17.08,3.48
1966-09-28,24.3,19.0,21.8,3.90,3.90,0.00,15.35,2.76
1966-09-29,25.0,18.6,21.8,4.10,4.10,0.00,14.98,2.74
1966-09-30,23.9,17.7,20.3,0.80,0.80,0.00,14.86,2.91
1966-10-01,23.9,16.1,20.2,0.60,0.60,0.00,15.51,2.70
1966-10-02,24.7,18.3,21.0,0.40,0.40,0.00,15.20,2.90
1966-10-03,25.1,19.0,21.4,0.90,0.90,0.00,16.47,2.98
1966-10-04,25.4,20.0,22.4,0.20,0.20,0.00,15.80,3.04
1966-10-05,26.5,21.6,23.4,1.00,1.00,0.00,14.88,3.07
1966-10-06,21.8,18.9,20.3,27.00,27.00,0.00,3.29,0.82
1966-10-07,22.7,18.0,19.8,18.60,18.60,0.00,7.77,1.53
1966-10-08,20.1,17.2,18.7,3.70,3.70,0.00,9.76,1.62
1966-10-09,23.1,18.1,20.1,2.80,2.80,0.00,14.43,2.54
1966-10-10,23.0,15.8,19.7,0.00,0.00,0.00,13.59,2.38
1966-10-11,23.6,18.8,21.2,1.50,1.50,0.00,14.71,2.51
1966-10-12,22.2,15.9,19.0,2.10,2.10,0.00,12.89,2.25
1966-10-13,22.9,16.6,19.4,1.30,1.30,0.00,13.32,2.32
